[2026-06-22 09:17:32] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20... | Viewport: 1920x1200 | WebGL: ANGLE (Intel, Intel(R) Iris Xe Graphics Direct3D11...
[2026-06-22 09:21:28] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (iPhone12,1; CPU iPhone OS 17_6 like Mac OS X) A... | Viewport: 414x896 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 09:22:38] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (iPhone12,1; CPU iPhone OS 17_6 like Mac OS X) A... | Viewport: 414x896 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 09:24:03] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (iPhone12,1; CPU iPhone OS 17_6 like Mac OS X) A... | Viewport: 414x896 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 09:28:00] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (iPhone12,1; CPU iPhone OS 17_6 like Mac OS X) A... | Viewport: 414x896 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 09:31:08] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (iPhone12,1; CPU iPhone OS 17_6 like Mac OS X) A... | Viewport: 414x896 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 09:36:48] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (iPhone12,1; CPU iPhone OS 17_6 like Mac OS X) A... | Viewport: 414x896 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 09:41:45] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1280x720 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 09:43:38] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1280x720 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 09:44:45] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1280x720 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 09:47:52] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1280x720 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 09:50:53] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1280x720 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 09:54:29] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1280x720 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 09:58:47] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1280x720 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 10:02:41] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPad; CPU OS 18_2 like Mac OS X) AppleWebKit/60... | Viewport: 414x736 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 10:03:38] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPad; CPU OS 18_2 like Mac OS X) AppleWebKit/60... | Viewport: 414x736 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 10:05:06] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPad; CPU OS 18_2 like Mac OS X) AppleWebKit/60... | Viewport: 414x736 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 10:14:18] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPad; CPU OS 18_2 like Mac OS X) AppleWebKit/60... | Viewport: 414x736 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 10:16:59] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPad; CPU OS 18_2 like Mac OS X) AppleWebKit/60... | Viewport: 414x736 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 10:20:53] 🔄 Stealth vv7.7 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1440x900 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 10:24:07] 🔄 Stealth vv7.7 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1440x900 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 10:24:38] 🔄 Stealth vv7.7 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1440x900 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 10:35:43] 🔄 Stealth vv7.7 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1440x900 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 10:38:25] 🔄 Stealth vv7.7 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1440x900 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 10:44:38] 🔄 Stealth vv7.4 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 13; vivo 2218) AppleWebKit/537.3... | Viewport: 360x740 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 10:57:44] 🔄 Stealth vv7.4 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 13; vivo 2218) AppleWebKit/537.3... | Viewport: 360x740 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 11:05:39] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; Pixel 7a) AppleWebKit/537.36... | Viewport: 393x852 | WebGL: Intel(R) UHD Graphics 620...
[2026-06-22 11:06:04] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; Pixel 7a) AppleWebKit/537.36... | Viewport: 393x852 | WebGL: Intel(R) UHD Graphics 620...
[2026-06-22 11:20:27] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 1536x864 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 11:25:39] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 1536x864 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 11:31:41] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 1536x864 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 11:38:21] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 1536x864 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 11:45:39] 🔄 Stealth vv7.6 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 430x932 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 11:51:37] 🔄 Stealth vv7.6 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 430x932 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:03:29] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4060 Direct3D11 ...
[2026-06-22 12:05:24] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4060 Direct3D11 ...
[2026-06-22 12:05:39] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4060 Direct3D11 ...
[2026-06-22 12:08:39] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4060 Direct3D11 ...
[2026-06-22 12:10:49] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4060 Direct3D11 ...
[2026-06-22 12:19:40] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4060 Direct3D11 ...
[2026-06-22 12:24:50] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:26:39] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:27:18] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:33:59] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:35:47] 🔄 Stealth vv7.8 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:46:39] 🔄 Stealth vv7.1 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 13; vivo 2218) AppleWebKit/537.3... | Viewport: 360x740 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:52:14] 🔄 Stealth vv7.1 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 13; vivo 2218) AppleWebKit/537.3... | Viewport: 360x740 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:55:45] 🔄 Stealth vv7.1 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 13; vivo 2218) AppleWebKit/537.3... | Viewport: 360x740 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 12:59:50] 🔄 Stealth vv7.1 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 13; vivo 2218) AppleWebKit/537.3... | Viewport: 360x740 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 13:04:51] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 15_1) AppleWebKit/537... | Viewport: 1920x1200 | WebGL: ANGLE (AMD, AMD Radeon(TM) Graphics Direct3D11 vs_...
[2026-06-22 13:06:39] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 15_1) AppleWebKit/537... | Viewport: 1920x1200 | WebGL: ANGLE (AMD, AMD Radeon(TM) Graphics Direct3D11 vs_...
[2026-06-22 13:08:17] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 15_1) AppleWebKit/537... | Viewport: 1920x1200 | WebGL: ANGLE (AMD, AMD Radeon(TM) Graphics Direct3D11 vs_...
[2026-06-22 13:22:48] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 2560x1440 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 13:26:39] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 2560x1440 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 13:26:46] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 2560x1440 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 13:34:45] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 2560x1440 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 13:37:13] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 2560x1440 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 13:39:46] 🔄 Stealth vv7.2 | 💻 Desktop | UA: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, l... | Viewport: 2560x1440 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 13:46:39] 🔄 Stealth vv8.0 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 14_7) AppleWebKit/605... | Viewport: 1536x864 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 13:54:52] 🔄 Stealth vv8.0 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 14_7) AppleWebKit/605... | Viewport: 1536x864 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 13:58:40] 🔄 Stealth vv8.0 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 14_7) AppleWebKit/605... | Viewport: 1536x864 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 14:06:39] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6) AppleWebKit/537... | Viewport: 2560x1600 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 14:12:46] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6) AppleWebKit/537... | Viewport: 2560x1600 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 14:15:55] 🔄 Stealth vv7.6 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6) AppleWebKit/537... | Viewport: 2560x1600 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 14:25:17] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; OnePlus 12) AppleWebKit/537.... | Viewport: 414x736 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 14:26:39] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; OnePlus 12) AppleWebKit/537.... | Viewport: 414x736 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 14:30:10] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; OnePlus 12) AppleWebKit/537.... | Viewport: 414x736 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 14:34:05] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; OnePlus 12) AppleWebKit/537.... | Viewport: 414x736 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 14:37:11] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; OnePlus 12) AppleWebKit/537.... | Viewport: 414x736 | WebGL: ANGLE (Intel, Intel(R) UHD Graphics 770 Direct3D11...
[2026-06-22 14:45:48] 🔄 Stealth vv7.4 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 14:46:39] 🔄 Stealth vv7.4 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 14:48:15] 🔄 Stealth vv7.4 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 14:56:30] 🔄 Stealth vv7.4 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 15:00:19] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:02:13] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:06:06] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:06:40] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:08:53] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:11:06] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:15:27] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:17:32] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:19:30] 🔄 Stealth vv7.5 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36... | Viewport: 414x896 | WebGL: ANGLE (Qualcomm, Adreno 740 Direct3D11 vs_5_0 ps_5...
[2026-06-22 15:22:57] 🔄 Stealth vv8.0 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 15:27:40] 🔄 Stealth vv8.0 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 15:36:13] 🔄 Stealth vv8.0 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 15:37:20] 🔄 Stealth vv8.0 | 💻 Desktop | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36... | Viewport: 1920x1080 | WebGL: ANGLE (AMD, AMD Radeon RX 7800 XT Direct3D11 vs_5_...
[2026-06-22 15:40:31] 🔄 Stealth vv7.8 | 📱 Mobile | UA: Mozilla/5.0 (iPhone16,1; CPU iPhone OS 18_1 like Mac OS X) A... | Viewport: 428x926 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 15:42:22] 🔄 Stealth vv7.8 | 📱 Mobile | UA: Mozilla/5.0 (iPhone16,1; CPU iPhone OS 18_1 like Mac OS X) A... | Viewport: 428x926 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 15:45:56] 🔄 Stealth vv7.8 | 📱 Mobile | UA: Mozilla/5.0 (iPhone16,1; CPU iPhone OS 18_1 like Mac OS X) A... | Viewport: 428x926 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 15:47:38] 🔄 Stealth vv7.8 | 📱 Mobile | UA: Mozilla/5.0 (iPhone16,1; CPU iPhone OS 18_1 like Mac OS X) A... | Viewport: 428x926 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 15:48:40] 🔄 Stealth vv7.8 | 📱 Mobile | UA: Mozilla/5.0 (iPhone16,1; CPU iPhone OS 18_1 like Mac OS X) A... | Viewport: 428x926 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 15:58:29] 🔄 Stealth vv7.8 | 📱 Mobile | UA: Mozilla/5.0 (iPhone16,1; CPU iPhone OS 18_1 like Mac OS X) A... | Viewport: 428x926 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
[2026-06-22 16:08:01] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; Pixel 7a) AppleWebKit/537.36... | Viewport: 390x844 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 16:08:40] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; Pixel 7a) AppleWebKit/537.36... | Viewport: 390x844 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 16:12:09] 🔄 Stealth vv7.2 | 📱 Mobile | UA: Mozilla/5.0 (Linux; Android 14; Pixel 7a) AppleWebKit/537.36... | Viewport: 390x844 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 3080 Direct3D11 ...
[2026-06-22 16:20:03] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPhone14,6; U; CPU iPhone OS 18_3 like Mac OS X... | Viewport: 384x854 | WebGL: Apple M2 Max...
[2026-06-22 16:23:43] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPhone14,6; U; CPU iPhone OS 18_3 like Mac OS X... | Viewport: 384x854 | WebGL: Apple M2 Max...
[2026-06-22 16:27:37] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPhone14,6; U; CPU iPhone OS 18_3 like Mac OS X... | Viewport: 384x854 | WebGL: Apple M2 Max...
[2026-06-22 16:28:41] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPhone14,6; U; CPU iPhone OS 18_3 like Mac OS X... | Viewport: 384x854 | WebGL: Apple M2 Max...
[2026-06-22 16:30:49] 🔄 Stealth vv7.7 | 📱 Mobile | UA: Mozilla/5.0 (iPhone14,6; U; CPU iPhone OS 18_3 like Mac OS X... | Viewport: 384x854 | WebGL: Apple M2 Max...
[2026-06-22 16:40:48] 🔄 Stealth vv8.1 | 💻 Desktop | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 14_7) AppleWebKit/605... | Viewport: 1680x1050 | WebGL: ANGLE (NVIDIA, NVIDIA GeForce RTX 4090 Direct3D11 ...
